path,label,speaker_id,fake_level,duration,source_dataset,synthesis_tool,text_id,reference_path
fake\tts_basic\6014\6014_6014_32856_000015_000008_000383.wav,fake,6014,1,12.642,LibriTTS,vits,6014_32856_000015_000008,train\real\LibriTTS\6014\6014_32856_000015_000008_014414.wav
fake\tts_basic\6188\6188_6188_78885_000009_000001_000384.wav,fake,6188,1,23.329,LibriTTS,vits,6188_78885_000009_000001,train\real\LibriTTS\6188\6188_78885_000009_000001_009451.wav
fake\tts_basic\6865\6865_6865_95969_000016_000000_000385.wav,fake,6865,1,7.233,LibriTTS,vits,6865_95969_000016_000000,train\real\LibriTTS\6865\6865_95969_000016_000000_009633.wav
fake\tts_basic\7594\7594_7594_81881_000033_000000_000386.wav,fake,7594,1,17.362,LibriTTS,vits,7594_81881_000033_000000,train\real\LibriTTS\7594\7594_81881_000033_000000_009808.wav
fake\tts_basic\4434\4434_4434_73957_000003_000002_000387.wav,fake,4434,1,10.369,LibriTTS,vits,4434_73957_000003_000002,train\real\LibriTTS\4434\4434_73957_000003_000002_004358.wav
fake\tts_basic\5039\5039_5039_1188_000037_000003_000388.wav,fake,5039,1,15.041,LibriTTS,vits,5039_1188_000037_000003,train\real\LibriTTS\5039\5039_1188_000037_000003_011319.wav
fake\tts_basic\3185\3185_3185_163507_000056_000000_000389.wav,fake,3185,1,19.986,LibriTTS,vits,3185_163507_000056_000000,train\real\LibriTTS\3185\3185_163507_000056_000000_014946.wav
fake\tts_basic\8193\8193_8193_116804_000036_000003_000390.wav,fake,8193,1,10.849,LibriTTS,vits,8193_116804_000036_000003,train\real\LibriTTS\8193\8193_116804_000036_000003_005004.wav
fake\tts_basic\3032\3032_3032_19361_000019_000007_000391.wav,fake,3032,1,10.818,LibriTTS,vits,3032_19361_000019_000007,train\real\LibriTTS\3032\3032_19361_000019_000007_012005.wav
fake\tts_basic\8097\8097_8097_114971_000022_000000_000392.wav,fake,8097,1,7.777,LibriTTS,vits,8097_114971_000022_000000,train\real\LibriTTS\8097\8097_114971_000022_000000_005801.wav
fake\tts_basic\2060\2060_2060_147963_000021_000005_000393.wav,fake,2060,1,12.146,LibriTTS,vits,2060_147963_000021_000005,train\real\LibriTTS\2060\2060_147963_000021_000005_008047.wav
fake\tts_basic\7957\7957_7957_39967_000007_000012_000394.wav,fake,7957,1,8.929,LibriTTS,vits,7957_39967_000007_000012,train\real\LibriTTS\7957\7957_39967_000007_000012_000018.wav
fake\tts_basic\339\339_339_132717_000020_000002_000395.wav,fake,339,1,12.177,LibriTTS,vits,339_132717_000020_000002,train\real\LibriTTS\339\339_132717_000020_000002_007976.wav
fake\tts_basic\1825\1825_1825_135580_000150_000001_000396.wav,fake,1825,1,22.706,LibriTTS,vits,1825_135580_000150_000001,train\real\LibriTTS\1825\1825_135580_000150_000001_010319.wav
fake\tts_basic\1513\1513_1513_140221_000010_000002_000397.wav,fake,1513,1,10.097,LibriTTS,vits,1513_140221_000010_000002,train\real\LibriTTS\1513\1513_140221_000010_000002_002997.wav
fake\tts_basic\7134\7134_7134_67200_000004_000002_000398.wav,fake,7134,1,17.185,LibriTTS,vits,7134_67200_000004_000002,train\real\LibriTTS\7134\7134_67200_000004_000002_002703.wav
fake\tts_basic\8545\8545_8545_287671_000019_000007_000399.wav,fake,8545,1,8.129,LibriTTS,vits,8545_287671_000019_000007,train\real\LibriTTS\8545\8545_287671_000019_000007_012642.wav
fake\tts_basic\3046\3046_3046_137739_000005_000002_000400.wav,fake,3046,1,8.465,LibriTTS,vits,3046_137739_000005_000002,train\real\LibriTTS\3046\3046_137739_000005_000002_010702.wav
fake\tts_basic\5092\5092_5092_28465_000027_000003_000401.wav,fake,5092,1,7.233,LibriTTS,vits,5092_28465_000027_000003,train\real\LibriTTS\5092\5092_28465_000027_000003_010446.wav
fake\tts_basic\597\597_597_133239_000042_000000_000402.wav,fake,597,1,9.745,LibriTTS,vits,597_133239_000042_000000,train\real\LibriTTS\597\597_133239_000042_000000_001672.wav
fake\tts_basic\6555\6555_6555_398_000013_000005_000403.wav,fake,6555,1,20.593,LibriTTS,vits,6555_398_000013_000005,train\real\LibriTTS\6555\6555_398_000013_000005_002913.wav
fake\tts_basic\2582\2582_2582_155973_000002_000003_000404.wav,fake,2582,1,13.233,LibriTTS,vits,2582_155973_000002_000003,train\real\LibriTTS\2582\2582_155973_000002_000003_005733.wav
fake\tts_basic\770\770_770_134592_000016_000005_000405.wav,fake,770,1,20.369,LibriTTS,vits,770_134592_000016_000005,train\real\LibriTTS\770\770_134592_000016_000005_012781.wav
fake\tts_basic\7241\7241_7241_90850_000020_000000_000406.wav,fake,7241,1,13.105,LibriTTS,vits,7241_90850_000020_000000,train\real\LibriTTS\7241\7241_90850_000020_000000_003125.wav
fake\tts_basic\7139\7139_7139_75360_000018_000001_000407.wav,fake,7139,1,14.209,LibriTTS,vits,7139_75360_000018_000001,train\real\LibriTTS\7139\7139_75360_000018_000001_005197.wav
fake\tts_basic\8142\8142_8142_110520_000035_000001_000408.wav,fake,8142,1,16.129,LibriTTS,vits,8142_110520_000035_000001,train\real\LibriTTS\8142\8142_110520_000035_000001_003016.wav
fake\tts_basic\688\688_688_46588_000010_000006_000409.wav,fake,688,1,12.273,LibriTTS,vits,688_46588_000010_000006,train\real\LibriTTS\688\688_46588_000010_000006_014947.wav
fake\tts_basic\6269\6269_6269_66184_000023_000001_000410.wav,fake,6269,1,10.513,LibriTTS,vits,6269_66184_000023_000001,train\real\LibriTTS\6269\6269_66184_000023_000001_012519.wav
fake\tts_basic\1649\1649_1649_5776_000011_000000_000411.wav,fake,1649,1,11.425,LibriTTS,vits,1649_5776_000011_000000,train\real\LibriTTS\1649\1649_5776_000011_000000_002303.wav
fake\tts_basic\5570\5570_5570_73847_000026_000002_000412.wav,fake,5570,1,23.442,LibriTTS,vits,5570_73847_000026_000002,train\real\LibriTTS\5570\5570_73847_000026_000002_013467.wav
fake\tts_basic\8118\8118_8118_268287_000020_000002_000413.wav,fake,8118,1,13.681,LibriTTS,vits,8118_268287_000020_000002,train\real\LibriTTS\8118\8118_268287_000020_000002_010368.wav
fake\tts_basic\1472\1472_1472_285314_000034_000003_000414.wav,fake,1472,1,11.985,LibriTTS,vits,1472_285314_000034_000003,train\real\LibriTTS\1472\1472_285314_000034_000003_003854.wav
fake\tts_basic\7051\7051_7051_259009_000008_000010_000415.wav,fake,7051,1,20.449,LibriTTS,vits,7051_259009_000008_000010,train\real\LibriTTS\7051\7051_259009_000008_000010_013947.wav
fake\tts_basic\2319\2319_2319_138631_000038_000000_000416.wav,fake,2319,1,12.066,LibriTTS,vits,2319_138631_000038_000000,train\real\LibriTTS\2319\2319_138631_000038_000000_000612.wav
fake\tts_basic\8190\8190_8190_284434_000007_000002_000417.wav,fake,8190,1,14.721,LibriTTS,vits,8190_284434_000007_000002,train\real\LibriTTS\8190\8190_284434_000007_000002_007036.wav
fake\tts_basic\770\770_770_134592_000025_000000_000418.wav,fake,770,1,10.433,LibriTTS,vits,770_134592_000025_000000,train\real\LibriTTS\770\770_134592_000025_000000_010686.wav
fake\tts_basic\7833\7833_7833_102239_000011_000004_000419.wav,fake,7833,1,16.817,LibriTTS,vits,7833_102239_000011_000004,train\real\LibriTTS\7833\7833_102239_000011_000004_007576.wav
fake\tts_basic\6308\6308_6308_68358_000013_000001_000420.wav,fake,6308,1,8.257,LibriTTS,vits,6308_68358_000013_000001,train\real\LibriTTS\6308\6308_68358_000013_000001_014453.wav
fake\tts_basic\8498\8498_8498_287359_000001_000002_000421.wav,fake,8498,1,8.865,LibriTTS,vits,8498_287359_000001_000002,train\real\LibriTTS\8498\8498_287359_000001_000002_006320.wav
fake\tts_basic\2012\2012_2012_139356_000020_000001_000422.wav,fake,2012,1,11.217,LibriTTS,vits,2012_139356_000020_000001,train\real\LibriTTS\2012\2012_139356_000020_000001_008763.wav
fake\tts_basic\4434\4434_4434_73957_000013_000000_000423.wav,fake,4434,1,12.497,LibriTTS,vits,4434_73957_000013_000000,train\real\LibriTTS\4434\4434_73957_000013_000000_003608.wav
fake\tts_basic\114\114_114_129317_000066_000002_000424.wav,fake,114,1,17.233,LibriTTS,vits,114_129317_000066_000002,train\real\LibriTTS\114\114_129317_000066_000002_013075.wav
fake\tts_basic\5093\5093_5093_29101_000042_000001_000425.wav,fake,5093,1,15.697,LibriTTS,vits,5093_29101_000042_000001,train\real\LibriTTS\5093\5093_29101_000042_000001_004580.wav
fake\tts_basic\6555\6555_6555_397_000030_000003_000426.wav,fake,6555,1,36.244,LibriTTS,vits,6555_397_000030_000003,train\real\LibriTTS\6555\6555_397_000030_000003_009576.wav
fake\tts_basic\501\501_501_125128_000043_000000_000427.wav,fake,501,1,8.177,LibriTTS,vits,501_125128_000043_000000,train\real\LibriTTS\501\501_125128_000043_000000_009767.wav
fake\tts_basic\2481\2481_2481_12731_000008_000010_000428.wav,fake,2481,1,13.841,LibriTTS,vits,2481_12731_000008_000010,train\real\LibriTTS\2481\2481_12731_000008_000010_014055.wav
fake\tts_basic\8152\8152_8152_258974_000031_000002_000429.wav,fake,8152,1,13.233,LibriTTS,vits,8152_258974_000031_000002,train\real\LibriTTS\8152\8152_258974_000031_000002_003534.wav
fake\tts_basic\101\101_101_126860_000020_000001_000430.wav,fake,101,1,7.825,LibriTTS,vits,101_126860_000020_000001,train\real\LibriTTS\101\101_126860_000020_000001_005163.wav
fake\tts_basic\5029\5029_5029_30593_000023_000004_000431.wav,fake,5029,1,7.633,LibriTTS,vits,5029_30593_000023_000004,train\real\LibriTTS\5029\5029_30593_000023_000004_013063.wav
fake\tts_basic\318\318_318_124224_000093_000001_000432.wav,fake,318,1,16.945,LibriTTS,vits,318_124224_000093_000001,train\real\LibriTTS\318\318_124224_000093_000001_000581.wav
fake\tts_basic\188\188_188_141613_000005_000002_000433.wav,fake,188,1,10.401,LibriTTS,vits,188_141613_000005_000002,train\real\LibriTTS\188\188_141613_000005_000002_011752.wav
fake\tts_basic\1923\1923_1923_161972_000007_000003_000434.wav,fake,1923,1,12.801,LibriTTS,vits,1923_161972_000007_000003,train\real\LibriTTS\1923\1923_161972_000007_000003_012997.wav
fake\tts_basic\500\500_500_125123_000082_000000_000435.wav,fake,500,1,17.857,LibriTTS,vits,500_125123_000082_000000,train\real\LibriTTS\500\500_125123_000082_000000_008598.wav
fake\tts_basic\7995\7995_7995_280250_000002_000011_000436.wav,fake,7995,1,14.369,LibriTTS,vits,7995_280250_000002_000011,train\real\LibriTTS\7995\7995_280250_000002_000011_014319.wav
fake\tts_basic\3032\3032_3032_19361_000069_000009_000437.wav,fake,3032,1,6.977,LibriTTS,vits,3032_19361_000069_000009,train\real\LibriTTS\3032\3032_19361_000069_000009_000824.wav
fake\tts_basic\3185\3185_3185_163505_000050_000000_000438.wav,fake,3185,1,14.017,LibriTTS,vits,3185_163505_000050_000000,train\real\LibriTTS\3185\3185_163505_000050_000000_004943.wav
fake\tts_basic\5810\5810_5810_8689_000005_000001_000439.wav,fake,5810,1,17.073,LibriTTS,vits,5810_8689_000005_000001,train\real\LibriTTS\5810\5810_8689_000005_000001_011545.wav
fake\tts_basic\7704\7704_7704_106974_000034_000000_000440.wav,fake,7704,1,12.513,LibriTTS,vits,7704_106974_000034_000000,train\real\LibriTTS\7704\7704_106974_000034_000000_002789.wav
fake\tts_basic\4098\4098_4098_11547_000024_000002_000441.wav,fake,4098,1,15.441,LibriTTS,vits,4098_11547_000024_000002,train\real\LibriTTS\4098\4098_11547_000024_000002_004185.wav
fake\tts_basic\1025\1025_1025_92820_000029_000001_000442.wav,fake,1025,1,8.753,LibriTTS,vits,1025_92820_000029_000001,train\real\LibriTTS\1025\1025_92820_000029_000001_000066.wav
fake\tts_basic\2401\2401_2401_144485_000009_000000_000443.wav,fake,2401,1,15.185,LibriTTS,vits,2401_144485_000009_000000,train\real\LibriTTS\2401\2401_144485_000009_000000_010020.wav
fake\tts_basic\7245\7245_7245_104890_000103_000000_000444.wav,fake,7245,1,11.297,LibriTTS,vits,7245_104890_000103_000000,train\real\LibriTTS\7245\7245_104890_000103_000000_004395.wav
fake\tts_basic\3307\3307_3307_145145_000024_000003_000445.wav,fake,3307,1,12.817,LibriTTS,vits,3307_145145_000024_000003,train\real\LibriTTS\3307\3307_145145_000024_000003_013535.wav
fake\tts_basic\2769\2769_2769_176256_000032_000001_000446.wav,fake,2769,1,14.082,LibriTTS,vits,2769_176256_000032_000001,train\real\LibriTTS\2769\2769_176256_000032_000001_007987.wav
fake\tts_basic\227\227_227_129974_000045_000001_000447.wav,fake,227,1,11.025,LibriTTS,vits,227_129974_000045_000001,train\real\LibriTTS\227\227_129974_000045_000001_008115.wav
fake\tts_basic\1121\1121_1121_176698_000035_000000_000448.wav,fake,1121,1,19.969,LibriTTS,vits,1121_176698_000035_000000,train\real\LibriTTS\1121\1121_176698_000035_000000_000123.wav
fake\tts_basic\6965\6965_6965_277899_000014_000003_000449.wav,fake,6965,1,9.634,LibriTTS,vits,6965_277899_000014_000003,train\real\LibriTTS\6965\6965_277899_000014_000003_012261.wav
fake\tts_basic\6567\6567_6567_53342_000013_000006_000450.wav,fake,6567,1,26.385,LibriTTS,vits,6567_53342_000013_000006,train\real\LibriTTS\6567\6567_53342_000013_000006_006768.wav
fake\tts_basic\3922\3922_3922_723_000024_000004_000451.wav,fake,3922,1,10.369,LibriTTS,vits,3922_723_000024_000004,train\real\LibriTTS\3922\3922_723_000024_000004_007254.wav
fake\tts_basic\2960\2960_2960_155151_000008_000007_000452.wav,fake,2960,1,14.017,LibriTTS,vits,2960_155151_000008_000007,train\real\LibriTTS\2960\2960_155151_000008_000007_005065.wav
fake\tts_basic\3228\3228_3228_4690_000011_000002_000453.wav,fake,3228,1,13.505,LibriTTS,vits,3228_4690_000011_000002,train\real\LibriTTS\3228\3228_4690_000011_000002_013163.wav
fake\tts_basic\5519\5519_5519_39478_000022_000002_000454.wav,fake,5519,1,14.305,LibriTTS,vits,5519_39478_000022_000002,train\real\LibriTTS\5519\5519_39478_000022_000002_000535.wav
fake\tts_basic\731\731_731_365_000003_000003_000455.wav,fake,731,1,8.177,LibriTTS,vits,731_365_000003_000003,train\real\LibriTTS\731\731_365_000003_000003_001017.wav
fake\tts_basic\2388\2388_2388_153728_000003_000001_000456.wav,fake,2388,1,13.793,LibriTTS,vits,2388_153728_000003_000001,train\real\LibriTTS\2388\2388_153728_000003_000001_004074.wav
fake\tts_basic\5968\5968_5968_55202_000008_000003_000457.wav,fake,5968,1,11.937,LibriTTS,vits,5968_55202_000008_000003,train\real\LibriTTS\5968\5968_55202_000008_000003_005905.wav
fake\tts_basic\7515\7515_7515_100431_000009_000013_000458.wav,fake,7515,1,6.209,LibriTTS,vits,7515_100431_000009_000013,train\real\LibriTTS\7515\7515_100431_000009_000013_006185.wav
fake\tts_basic\54\54_54_121079_000148_000000_000459.wav,fake,54,1,18.209,LibriTTS,vits,54_121079_000148_000000,train\real\LibriTTS\54\54_121079_000148_000000_004792.wav
fake\tts_basic\2960\2960_2960_155152_000020_000007_000460.wav,fake,2960,1,18.145,LibriTTS,vits,2960_155152_000020_000007,train\real\LibriTTS\2960\2960_155152_000020_000007_012191.wav
fake\tts_basic\8791\8791_8791_291101_000082_000000_000461.wav,fake,8791,1,13.441,LibriTTS,vits,8791_291101_000082_000000,train\real\LibriTTS\8791\8791_291101_000082_000000_014917.wav
fake\tts_basic\6877\6877_6877_77361_000002_000001_000462.wav,fake,6877,1,12.801,LibriTTS,vits,6877_77361_000002_000001,train\real\LibriTTS\6877\6877_77361_000002_000001_012430.wav
fake\tts_basic\7789\7789_7789_103120_000018_000001_000463.wav,fake,7789,1,17.873,LibriTTS,vits,7789_103120_000018_000001,train\real\LibriTTS\7789\7789_103120_000018_000001_000272.wav
fake\tts_basic\5012\5012_5012_31097_000013_000006_000464.wav,fake,5012,1,20.225,LibriTTS,vits,5012_31097_000013_000006,train\real\LibriTTS\5012\5012_31097_000013_000006_000267.wav
fake\tts_basic\3733\3733_3733_140718_000001_000000_000465.wav,fake,3733,1,21.714,LibriTTS,vits,3733_140718_000001_000000,train\real\LibriTTS\3733\3733_140718_000001_000000_010160.wav
fake\tts_basic\100\100_100_122655_000012_000000_000466.wav,fake,100,1,14.801,LibriTTS,vits,100_122655_000012_000000,train\real\LibriTTS\100\100_122655_000012_000000_004142.wav
fake\tts_basic\7867\7867_7867_110528_000008_000001_000467.wav,fake,7867,1,17.425,LibriTTS,vits,7867_110528_000008_000001,train\real\LibriTTS\7867\7867_110528_000008_000001_011844.wav
fake\tts_basic\8718\8718_8718_295197_000033_000003_000468.wav,fake,8718,1,30.21,LibriTTS,vits,8718_295197_000033_000003,train\real\LibriTTS\8718\8718_295197_000033_000003_006882.wav
fake\tts_basic\2056\2056_2056_143893_000079_000004_000469.wav,fake,2056,1,11.201,LibriTTS,vits,2056_143893_000079_000004,train\real\LibriTTS\2056\2056_143893_000079_000004_004288.wav
fake\tts_basic\6373\6373_6373_65772_000021_000006_000470.wav,fake,6373,1,22.497,LibriTTS,vits,6373_65772_000021_000006,train\real\LibriTTS\6373\6373_65772_000021_000006_012433.wav
fake\tts_basic\2589\2589_2589_22574_000044_000000_000471.wav,fake,2589,1,15.442,LibriTTS,vits,2589_22574_000044_000000,train\real\LibriTTS\2589\2589_22574_000044_000000_011064.wav
fake\tts_basic\7145\7145_7145_87280_000032_000001_000472.wav,fake,7145,1,16.61,LibriTTS,vits,7145_87280_000032_000001,train\real\LibriTTS\7145\7145_87280_000032_000001_014641.wav
fake\tts_basic\8119\8119_8119_115687_000028_000003_000473.wav,fake,8119,1,16.273,LibriTTS,vits,8119_115687_000028_000003,train\real\LibriTTS\8119\8119_115687_000028_000003_005728.wav
fake\tts_basic\8635\8635_8635_295759_000028_000000_000474.wav,fake,8635,1,11.394,LibriTTS,vits,8635_295759_000028_000000,train\real\LibriTTS\8635\8635_295759_000028_000000_013064.wav
fake\tts_basic\3294\3294_3294_167609_000015_000001_000475.wav,fake,3294,1,9.859,LibriTTS,vits,3294_167609_000015_000001,train\real\LibriTTS\3294\3294_167609_000015_000001_014631.wav
fake\tts_basic\4289\4289_4289_12723_000017_000002_000476.wav,fake,4289,1,18.162,LibriTTS,vits,4289_12723_000017_000002,train\real\LibriTTS\4289\4289_12723_000017_000002_011967.wav
fake\tts_basic\2074\2074_2074_149033_000019_000003_000477.wav,fake,2074,1,10.449,LibriTTS,vits,2074_149033_000019_000003,train\real\LibriTTS\2074\2074_149033_000019_000003_013334.wav
fake\tts_basic\2230\2230_2230_124587_000025_000000_000478.wav,fake,2230,1,23.314,LibriTTS,vits,2230_124587_000025_000000,train\real\LibriTTS\2230\2230_124587_000025_000000_001805.wav
fake\tts_basic\6567\6567_6567_53342_000020_000004_000479.wav,fake,6567,1,18.273,LibriTTS,vits,6567_53342_000020_000004,train\real\LibriTTS\6567\6567_53342_000020_000004_004521.wav
fake\tts_basic\3094\3094_3094_136458_000010_000014_000480.wav,fake,3094,1,9.794,LibriTTS,vits,3094_136458_000010_000014,train\real\LibriTTS\3094\3094_136458_000010_000014_008620.wav
fake\tts_basic\8776\8776_8776_270778_000025_000004_000481.wav,fake,8776,1,14.417,LibriTTS,vits,8776_270778_000025_000004,train\real\LibriTTS\8776\8776_270778_000025_000004_013827.wav
fake\tts_basic\3945\3945_3945_29110_000025_000002_000482.wav,fake,3945,1,9.473,LibriTTS,vits,3945_29110_000025_000002,train\real\LibriTTS\3945\3945_29110_000025_000002_005941.wav
fake\tts_basic\8347\8347_8347_258283_000003_000002_000483.wav,fake,8347,1,28.194,LibriTTS,vits,8347_258283_000003_000002,train\real\LibriTTS\8347\8347_258283_000003_000002_001487.wav
fake\tts_basic\3979\3979_3979_10701_000044_000003_000484.wav,fake,3979,1,14.882,LibriTTS,vits,3979_10701_000044_000003,train\real\LibriTTS\3979\3979_10701_000044_000003_012813.wav
fake\tts_basic\6683\6683_6683_63839_000013_000000_000485.wav,fake,6683,1,21.937,LibriTTS,vits,6683_63839_000013_000000,train\real\LibriTTS\6683\6683_63839_000013_000000_014285.wav
fake\tts_basic\1079\1079_1079_128632_000017_000004_000486.wav,fake,1079,1,9.985,LibriTTS,vits,1079_128632_000017_000004,train\real\LibriTTS\1079\1079_128632_000017_000004_004225.wav
fake\tts_basic\4967\4967_4967_28868_000078_000000_000487.wav,fake,4967,1,21.25,LibriTTS,vits,4967_28868_000078_000000,train\real\LibriTTS\4967\4967_28868_000078_000000_006740.wav
fake\tts_basic\3905\3905_3905_172165_000006_000001_000488.wav,fake,3905,1,9.393,LibriTTS,vits,3905_172165_000006_000001,train\real\LibriTTS\3905\3905_172165_000006_000001_008489.wav
fake\tts_basic\2598\2598_2598_4662_000011_000002_000489.wav,fake,2598,1,11.057,LibriTTS,vits,2598_4662_000011_000002,train\real\LibriTTS\2598\2598_4662_000011_000002_001614.wav
fake\tts_basic\5126\5126_5126_36956_000008_000000_000490.wav,fake,5126,1,15.089,LibriTTS,vits,5126_36956_000008_000000,train\real\LibriTTS\5126\5126_36956_000008_000000_008180.wav
fake\tts_basic\920\920_920_681_000048_000013_000491.wav,fake,920,1,17.026,LibriTTS,vits,920_681_000048_000013,train\real\LibriTTS\920\920_681_000048_000013_012323.wav
fake\tts_basic\8163\8163_8163_274549_000042_000001_000492.wav,fake,8163,1,22.721,LibriTTS,vits,8163_274549_000042_000001,train\real\LibriTTS\8163\8163_274549_000042_000001_014774.wav
fake\tts_basic\353\353_353_128309_000085_000000_000493.wav,fake,353,1,13.441,LibriTTS,vits,353_128309_000085_000000,train\real\LibriTTS\353\353_128309_000085_000000_006298.wav
fake\tts_basic\2056\2056_2056_143893_000002_000014_000494.wav,fake,2056,1,12.129,LibriTTS,vits,2056_143893_000002_000014,train\real\LibriTTS\2056\2056_143893_000002_000014_004269.wav
fake\tts_basic\5319\5319_5319_64075_000007_000001_000495.wav,fake,5319,1,17.121,LibriTTS,vits,5319_64075_000007_000001,train\real\LibriTTS\5319\5319_64075_000007_000001_000455.wav
fake\tts_basic\5712\5712_5712_48842_000060_000001_000496.wav,fake,5712,1,16.418,LibriTTS,vits,5712_48842_000060_000001,train\real\LibriTTS\5712\5712_48842_000060_000001_004174.wav
fake\tts_basic\8006\8006_8006_112592_000016_000000_000497.wav,fake,8006,1,20.065,LibriTTS,vits,8006_112592_000016_000000,train\real\LibriTTS\8006\8006_112592_000016_000000_005700.wav
fake\tts_basic\5984\5984_5984_56837_000014_000003_000498.wav,fake,5984,1,8.385,LibriTTS,vits,5984_56837_000014_000003,train\real\LibriTTS\5984\5984_56837_000014_000003_003956.wav
fake\tts_basic\500\500_500_125123_000009_000001_000499.wav,fake,500,1,17.026,LibriTTS,vits,500_125123_000009_000001,train\real\LibriTTS\500\500_125123_000009_000001_009049.wav
fake\tts_basic\3923\3923_3923_153309_000028_000002_000500.wav,fake,3923,1,9.489,LibriTTS,vits,3923_153309_000028_000002,train\real\LibriTTS\3923\3923_153309_000028_000002_010031.wav
fake\tts_basic\1425\1425_1425_139297_000011_000000_000501.wav,fake,1425,1,8.721,LibriTTS,vits,1425_139297_000011_000000,train\real\LibriTTS\1425\1425_139297_000011_000000_005153.wav
fake\tts_basic\4331\4331_4331_57180_000035_000004_000502.wav,fake,4331,1,14.129,LibriTTS,vits,4331_57180_000035_000004,train\real\LibriTTS\4331\4331_57180_000035_000004_000938.wav
fake\tts_basic\337\337_337_126286_000006_000003_000503.wav,fake,337,1,29.282,LibriTTS,vits,337_126286_000006_000003,train\real\LibriTTS\337\337_126286_000006_000003_003202.wav
fake\tts_basic\1851\1851_1851_151817_000039_000000_000504.wav,fake,1851,1,8.257,LibriTTS,vits,1851_151817_000039_000000,train\real\LibriTTS\1851\1851_151817_000039_000000_008058.wav
fake\tts_basic\1121\1121_1121_135824_000014_000003_000505.wav,fake,1121,1,8.881,LibriTTS,vits,1121_135824_000014_000003,train\real\LibriTTS\1121\1121_135824_000014_000003_008025.wav
fake\tts_basic\3361\3361_3361_130131_000027_000000_000506.wav,fake,3361,1,10.785,LibriTTS,vits,3361_130131_000027_000000,train\real\LibriTTS\3361\3361_130131_000027_000000_003908.wav
fake\tts_basic\5054\5054_5054_18527_000074_000002_000507.wav,fake,5054,1,14.769,LibriTTS,vits,5054_18527_000074_000002,train\real\LibriTTS\5054\5054_18527_000074_000002_014992.wav
fake\tts_basic\5984\5984_5984_56840_000019_000000_000508.wav,fake,5984,1,8.737,LibriTTS,vits,5984_56840_000019_000000,train\real\LibriTTS\5984\5984_56840_000019_000000_008915.wav
fake\tts_basic\6965\6965_6965_291718_000010_000001_000509.wav,fake,6965,1,22.882,LibriTTS,vits,6965_291718_000010_000001,train\real\LibriTTS\6965\6965_291718_000010_000001_001709.wav
fake\tts_basic\6388\6388_6388_64974_000063_000001_000510.wav,fake,6388,1,21.745,LibriTTS,vits,6388_64974_000063_000001,train\real\LibriTTS\6388\6388_64974_000063_000001_001524.wav
fake\tts_basic\5727\5727_5727_47030_000025_000004_000511.wav,fake,5727,1,10.161,LibriTTS,vits,5727_47030_000025_000004,train\real\LibriTTS\5727\5727_47030_000025_000004_005139.wav
fake\tts_basic\6924\6924_6924_114452_000009_000003_000512.wav,fake,6924,1,15.233,LibriTTS,vits,6924_114452_000009_000003,train\real\LibriTTS\6924\6924_114452_000009_000003_008501.wav
fake\tts_basic\3370\3370_3370_756_000021_000001_000513.wav,fake,3370,1,12.817,LibriTTS,vits,3370_756_000021_000001,train\real\LibriTTS\3370\3370_756_000021_000001_006600.wav
fake\tts_basic\6099\6099_6099_69550_000016_000000_000514.wav,fake,6099,1,28.305,LibriTTS,vits,6099_69550_000016_000000,train\real\LibriTTS\6099\6099_69550_000016_000000_002049.wav
fake\tts_basic\1195\1195_1195_130164_000022_000001_000515.wav,fake,1195,1,10.433,LibriTTS,vits,1195_130164_000022_000001,train\real\LibriTTS\1195\1195_130164_000022_000001_004145.wav
fake\tts_basic\192\192_192_128344_000019_000000_000516.wav,fake,192,1,20.897,LibriTTS,vits,192_128344_000019_000000,train\real\LibriTTS\192\192_128344_000019_000000_012916.wav
fake\tts_basic\7030\7030_7030_64588_000023_000005_000517.wav,fake,7030,1,16.609,LibriTTS,vits,7030_64588_000023_000005,train\real\LibriTTS\7030\7030_64588_000023_000005_004158.wav
fake\tts_basic\6550\6550_6550_53320_000016_000004_000518.wav,fake,6550,1,22.113,LibriTTS,vits,6550_53320_000016_000004,train\real\LibriTTS\6550\6550_53320_000016_000004_011728.wav
fake\tts_basic\5290\5290_5290_26685_000011_000003_000519.wav,fake,5290,1,12.721,LibriTTS,vits,5290_26685_000011_000003,train\real\LibriTTS\5290\5290_26685_000011_000003_013599.wav
fake\tts_basic\7525\7525_7525_101265_000044_000002_000520.wav,fake,7525,1,24.097,LibriTTS,vits,7525_101265_000044_000002,train\real\LibriTTS\7525\7525_101265_000044_000002_010182.wav
fake\tts_basic\7145\7145_7145_87280_000060_000001_000521.wav,fake,7145,1,8.513,LibriTTS,vits,7145_87280_000060_000001,train\real\LibriTTS\7145\7145_87280_000060_000001_011783.wav
fake\tts_basic\2853\2853_2853_164188_000022_000002_000522.wav,fake,2853,1,20.465,LibriTTS,vits,2853_164188_000022_000002,train\real\LibriTTS\2853\2853_164188_000022_000002_011573.wav
fake\tts_basic\8193\8193_8193_116804_000067_000001_000523.wav,fake,8193,1,14.769,LibriTTS,vits,8193_116804_000067_000001,train\real\LibriTTS\8193\8193_116804_000067_000001_005367.wav
fake\tts_basic\359\359_359_128761_000032_000004_000524.wav,fake,359,1,13.393,LibriTTS,vits,359_128761_000032_000004,train\real\LibriTTS\359\359_128761_000032_000004_004954.wav
