path,label,speaker_id,fake_level,duration,source_dataset,synthesis_tool,text_id,reference_path
fake\vc_basic\922\922_922_132291_000033_000003_002646.wav,fake,922,3,6.785,LibriTTS,your_tts,922_132291_000033_000003,train\real\LibriTTS\922\922_132291_000033_000003_009211.wav
fake\vc_basic\6927\6927_6927_86045_000047_000003_002647.wav,fake,6927,3,5.361,LibriTTS,your_tts,6927_86045_000047_000003,train\real\LibriTTS\6927\6927_86045_000047_000003_012002.wav
fake\vc_basic\6341\6341_6341_64956_000011_000000_002648.wav,fake,6341,3,7.393,LibriTTS,your_tts,6341_64956_000011_000000,train\real\LibriTTS\6341\6341_64956_000011_000000_010519.wav
fake\vc_basic\2427\2427_2427_154697_000010_000003_002649.wav,fake,2427,3,20.641,LibriTTS,your_tts,2427_154697_000010_000003,train\real\LibriTTS\2427\2427_154697_000010_000003_003031.wav
fake\vc_basic\2971\2971_2971_4275_000003_000005_002650.wav,fake,2971,3,15.425,LibriTTS,your_tts,2971_4275_000003_000005,train\real\LibriTTS\2971\2971_4275_000003_000005_007927.wav
fake\vc_basic\8474\8474_8474_281188_000018_000001_002651.wav,fake,8474,3,15.409,LibriTTS,your_tts,8474_281188_000018_000001,train\real\LibriTTS\8474\8474_281188_000018_000001_011161.wav
fake\vc_basic\5975\5975_5975_54006_000059_000000_002652.wav,fake,5975,3,7.377,LibriTTS,your_tts,5975_54006_000059_000000,train\real\LibriTTS\5975\5975_54006_000059_000000_012003.wav
fake\vc_basic\7314\7314_7314_93277_000011_000000_002653.wav,fake,7314,3,13.265,LibriTTS,your_tts,7314_93277_000011_000000,train\real\LibriTTS\7314\7314_93277_000011_000000_013207.wav
fake\vc_basic\8591\8591_8591_284444_000034_000000_002654.wav,fake,8591,3,6.897,LibriTTS,your_tts,8591_284444_000034_000000,train\real\LibriTTS\8591\8591_284444_000034_000000_002714.wav
fake\vc_basic\5909\5909_5909_287837_000064_000000_002655.wav,fake,5909,3,5.025,LibriTTS,your_tts,5909_287837_000064_000000,train\real\LibriTTS\5909\5909_287837_000064_000000_011718.wav
fake\vc_basic\7828\7828_7828_105171_000070_000001_002656.wav,fake,7828,3,10.625,LibriTTS,your_tts,7828_105171_000070_000001,train\real\LibriTTS\7828\7828_105171_000070_000001_009136.wav
fake\vc_basic\3482\3482_3482_170452_000042_000003_002657.wav,fake,3482,3,8.513,LibriTTS,your_tts,3482_170452_000042_000003,train\real\LibriTTS\3482\3482_170452_000042_000003_009587.wav
fake\vc_basic\7188\7188_7188_82904_000013_000001_002658.wav,fake,7188,3,10.833,LibriTTS,your_tts,7188_82904_000013_000001,train\real\LibriTTS\7188\7188_82904_000013_000001_010063.wav
fake\vc_basic\1445\1445_1445_139387_000004_000000_002659.wav,fake,1445,3,9.169,LibriTTS,your_tts,1445_139387_000004_000000,train\real\LibriTTS\1445\1445_139387_000004_000000_004398.wav
fake\vc_basic\5012\5012_5012_80192_000022_000001_002660.wav,fake,5012,3,5.361,LibriTTS,your_tts,5012_80192_000022_000001,train\real\LibriTTS\5012\5012_80192_000022_000001_004057.wav
fake\vc_basic\4592\4592_4592_22179_000040_000001_002661.wav,fake,4592,3,7.745,LibriTTS,your_tts,4592_22179_000040_000001,train\real\LibriTTS\4592\4592_22179_000040_000001_009788.wav
fake\vc_basic\7909\7909_7909_106369_000013_000002_002662.wav,fake,7909,3,7.985,LibriTTS,your_tts,7909_106369_000013_000002,train\real\LibriTTS\7909\7909_106369_000013_000002_005841.wav
fake\vc_basic\6099\6099_6099_67860_000051_000001_002663.wav,fake,6099,3,5.665,LibriTTS,your_tts,6099_67860_000051_000001,train\real\LibriTTS\6099\6099_67860_000051_000001_007385.wav
fake\vc_basic\3864\3864_3864_185126_000029_000002_002664.wav,fake,3864,3,12.306,LibriTTS,your_tts,3864_185126_000029_000002,train\real\LibriTTS\3864\3864_185126_000029_000002_010832.wav
fake\vc_basic\6509\6509_6509_67147_000008_000001_002665.wav,fake,6509,3,9.25,LibriTTS,your_tts,6509_67147_000008_000001,train\real\LibriTTS\6509\6509_67147_000008_000001_004689.wav
fake\vc_basic\7705\7705_7705_101578_000004_000002_002666.wav,fake,7705,3,9.185,LibriTTS,your_tts,7705_101578_000004_000002,train\real\LibriTTS\7705\7705_101578_000004_000002_013475.wav
fake\vc_basic\2254\2254_2254_152831_000004_000000_002667.wav,fake,2254,3,16.434,LibriTTS,your_tts,2254_152831_000004_000000,train\real\LibriTTS\2254\2254_152831_000004_000000_014292.wav
fake\vc_basic\2827\2827_2827_170440_000005_000001_002668.wav,fake,2827,3,7.345,LibriTTS,your_tts,2827_170440_000005_000001,train\real\LibriTTS\2827\2827_170440_000005_000001_004885.wav
fake\vc_basic\922\922_922_132299_000043_000001_002669.wav,fake,922,3,7.249,LibriTTS,your_tts,922_132299_000043_000001,train\real\LibriTTS\922\922_132299_000043_000001_011205.wav
fake\vc_basic\1769\1769_1769_143485_000009_000002_002670.wav,fake,1769,3,5.969,LibriTTS,your_tts,1769_143485_000009_000002,train\real\LibriTTS\1769\1769_143485_000009_000002_010658.wav
fake\vc_basic\4434\4434_4434_73958_000015_000005_002671.wav,fake,4434,3,14.753,LibriTTS,your_tts,4434_73958_000015_000005,train\real\LibriTTS\4434\4434_73958_000015_000005_002180.wav
fake\vc_basic\7926\7926_7926_254948_000014_000001_002672.wav,fake,7926,3,14.209,LibriTTS,your_tts,7926_254948_000014_000001,train\real\LibriTTS\7926\7926_254948_000014_000001_011097.wav
fake\vc_basic\2598\2598_2598_4662_000045_000001_002673.wav,fake,2598,3,11.729,LibriTTS,your_tts,2598_4662_000045_000001,train\real\LibriTTS\2598\2598_4662_000045_000001_010043.wav
fake\vc_basic\5389\5389_5389_41911_000017_000005_002674.wav,fake,5389,3,6.705,LibriTTS,your_tts,5389_41911_000017_000005,train\real\LibriTTS\5389\5389_41911_000017_000005_014605.wav
fake\vc_basic\7994\7994_7994_258959_000029_000003_002675.wav,fake,7994,3,5.905,LibriTTS,your_tts,7994_258959_000029_000003,train\real\LibriTTS\7994\7994_258959_000029_000003_012049.wav
fake\vc_basic\7938\7938_7938_109179_000052_000000_002676.wav,fake,7938,3,8.066,LibriTTS,your_tts,7938_109179_000052_000000,train\real\LibriTTS\7938\7938_109179_000052_000000_002361.wav
fake\vc_basic\4860\4860_4860_13185_000035_000003_002677.wav,fake,4860,3,9.281,LibriTTS,your_tts,4860_13185_000035_000003,train\real\LibriTTS\4860\4860_13185_000035_000003_006092.wav
fake\vc_basic\6139\6139_6139_58868_000018_000004_002678.wav,fake,6139,3,10.433,LibriTTS,your_tts,6139_58868_000018_000004,train\real\LibriTTS\6139\6139_58868_000018_000004_002785.wav
fake\vc_basic\534\534_534_123059_000001_000008_002679.wav,fake,534,3,19.571,LibriTTS,your_tts,534_123059_000001_000008,train\real\LibriTTS\534\534_123059_000001_000008_012666.wav
fake\vc_basic\2204\2204_2204_131732_000050_000003_002680.wav,fake,2204,3,7.297,LibriTTS,your_tts,2204_131732_000050_000003,train\real\LibriTTS\2204\2204_131732_000050_000003_006599.wav
fake\vc_basic\5293\5293_5293_82020_000044_000016_002681.wav,fake,5293,3,12.065,LibriTTS,your_tts,5293_82020_000044_000016,train\real\LibriTTS\5293\5293_82020_000044_000016_014308.wav
fake\vc_basic\8591\8591_8591_284444_000027_000001_002682.wav,fake,8591,3,11.953,LibriTTS,your_tts,8591_284444_000027_000001,train\real\LibriTTS\8591\8591_284444_000027_000001_003967.wav
fake\vc_basic\1827\1827_1827_143625_000002_000010_002683.wav,fake,1827,3,11.953,LibriTTS,your_tts,1827_143625_000002_000010,train\real\LibriTTS\1827\1827_143625_000002_000010_011318.wav
fake\vc_basic\6553\6553_6553_86683_000015_000001_002684.wav,fake,6553,3,7.809,LibriTTS,your_tts,6553_86683_000015_000001,train\real\LibriTTS\6553\6553_86683_000015_000001_005473.wav
fake\vc_basic\2570\2570_2570_157243_000005_000000_002685.wav,fake,2570,3,6.626,LibriTTS,your_tts,2570_157243_000005_000000,train\real\LibriTTS\2570\2570_157243_000005_000000_002663.wav
fake\vc_basic\5776\5776_5776_46889_000033_000001_002686.wav,fake,5776,3,6.593,LibriTTS,your_tts,5776_46889_000033_000001,train\real\LibriTTS\5776\5776_46889_000033_000001_006402.wav
fake\vc_basic\1668\1668_1668_136280_000010_000001_002687.wav,fake,1668,3,7.073,LibriTTS,your_tts,1668_136280_000010_000001,train\real\LibriTTS\1668\1668_136280_000010_000001_011425.wav
fake\vc_basic\2751\2751_2751_142362_000025_000001_002688.wav,fake,2751,3,7.185,LibriTTS,your_tts,2751_142362_000025_000001,train\real\LibriTTS\2751\2751_142362_000025_000001_011622.wav
fake\vc_basic\1448\1448_1448_135894_000036_000000_002689.wav,fake,1448,3,10.689,LibriTTS,your_tts,1448_135894_000036_000000,train\real\LibriTTS\1448\1448_135894_000036_000000_014120.wav
fake\vc_basic\1289\1289_1289_288044_000065_000001_002690.wav,fake,1289,3,8.017,LibriTTS,your_tts,1289_288044_000065_000001,train\real\LibriTTS\1289\1289_288044_000065_000001_000714.wav
fake\vc_basic\7959\7959_7959_109176_000021_000001_002691.wav,fake,7959,3,5.681,LibriTTS,your_tts,7959_109176_000021_000001,train\real\LibriTTS\7959\7959_109176_000021_000001_008233.wav
fake\vc_basic\8152\8152_8152_258974_000035_000009_002692.wav,fake,8152,3,13.329,LibriTTS,your_tts,8152_258974_000035_000009,train\real\LibriTTS\8152\8152_258974_000035_000009_006610.wav
fake\vc_basic\2751\2751_2751_142362_000011_000001_002693.wav,fake,2751,3,7.009,LibriTTS,your_tts,2751_142362_000011_000001,train\real\LibriTTS\2751\2751_142362_000011_000001_002981.wav
fake\vc_basic\6115\6115_6115_58776_000015_000007_002694.wav,fake,6115,3,6.721,LibriTTS,your_tts,6115_58776_000015_000007,train\real\LibriTTS\6115\6115_58776_000015_000007_011618.wav
fake\vc_basic\4957\4957_4957_30119_000012_000001_002695.wav,fake,4957,3,6.225,LibriTTS,your_tts,4957_30119_000012_000001,train\real\LibriTTS\4957\4957_30119_000012_000001_013049.wav
fake\vc_basic\922\922_922_132300_000010_000000_002696.wav,fake,922,3,7.394,LibriTTS,your_tts,922_132300_000010_000000,train\real\LibriTTS\922\922_132300_000010_000000_005874.wav
fake\vc_basic\1668\1668_1668_136280_000009_000007_002697.wav,fake,1668,3,9.265,LibriTTS,your_tts,1668_136280_000009_000007,train\real\LibriTTS\1668\1668_136280_000009_000007_000552.wav
fake\vc_basic\79\79_79_121541_000231_000000_002698.wav,fake,79,3,7.985,LibriTTS,your_tts,79_121541_000231_000000,train\real\LibriTTS\79\79_121541_000231_000000_002550.wav
fake\vc_basic\4289\4289_4289_21393_000030_000000_002699.wav,fake,4289,3,19.379,LibriTTS,your_tts,4289_21393_000030_000000,train\real\LibriTTS\4289\4289_21393_000030_000000_012668.wav
fake\vc_basic\4733\4733_4733_6398_000020_000004_002700.wav,fake,4733,3,9.617,LibriTTS,your_tts,4733_6398_000020_000004,train\real\LibriTTS\4733\4733_6398_000020_000004_010630.wav
fake\vc_basic\637\637_637_127595_000020_000008_002701.wav,fake,637,3,7.633,LibriTTS,your_tts,637_127595_000020_000008,train\real\LibriTTS\637\637_127595_000020_000008_007141.wav
fake\vc_basic\9022\9022_9022_282383_000023_000005_002702.wav,fake,9022,3,6.577,LibriTTS,your_tts,9022_282383_000023_000005,train\real\LibriTTS\9022\9022_282383_000023_000005_009159.wav
fake\vc_basic\8742\8742_8742_245708_000023_000004_002703.wav,fake,8742,3,10.017,LibriTTS,your_tts,8742_245708_000023_000004,train\real\LibriTTS\8742\8742_245708_000023_000004_004994.wav
fake\vc_basic\4289\4289_4289_21393_000050_000001_002704.wav,fake,4289,3,10.673,LibriTTS,your_tts,4289_21393_000050_000001,train\real\LibriTTS\4289\4289_21393_000050_000001_005402.wav
fake\vc_basic\7705\7705_7705_101579_000027_000001_002705.wav,fake,7705,3,8.401,LibriTTS,your_tts,7705_101579_000027_000001,train\real\LibriTTS\7705\7705_101579_000027_000001_005790.wav
fake\vc_basic\7515\7515_7515_100431_000005_000000_002706.wav,fake,7515,3,9.793,LibriTTS,your_tts,7515_100431_000005_000000,train\real\LibriTTS\7515\7515_100431_000005_000000_009468.wav
fake\vc_basic\816\816_816_53638_000072_000000_002707.wav,fake,816,3,6.353,LibriTTS,your_tts,816_53638_000072_000000,train\real\LibriTTS\816\816_53638_000072_000000_001549.wav
fake\vc_basic\7933\7933_7933_113273_000014_000001_002708.wav,fake,7933,3,8.033,LibriTTS,your_tts,7933_113273_000014_000001,train\real\LibriTTS\7933\7933_113273_000014_000001_008741.wav
fake\vc_basic\7240\7240_7240_92202_000017_000000_002709.wav,fake,7240,3,5.393,LibriTTS,your_tts,7240_92202_000017_000000,train\real\LibriTTS\7240\7240_92202_000017_000000_003282.wav
fake\vc_basic\637\637_637_127595_000024_000005_002710.wav,fake,637,3,4.977,LibriTTS,your_tts,637_127595_000024_000005,train\real\LibriTTS\637\637_127595_000024_000005_005826.wav
fake\vc_basic\9022\9022_9022_282383_000010_000007_002711.wav,fake,9022,3,5.585,LibriTTS,your_tts,9022_282383_000010_000007,train\real\LibriTTS\9022\9022_282383_000010_000007_005477.wav
fake\vc_basic\3972\3972_3972_5791_000011_000003_002712.wav,fake,3972,3,6.657,LibriTTS,your_tts,3972_5791_000011_000003,train\real\LibriTTS\3972\3972_5791_000011_000003_003405.wav
fake\vc_basic\2481\2481_2481_12731_000008_000005_002713.wav,fake,2481,3,8.593,LibriTTS,your_tts,2481_12731_000008_000005,train\real\LibriTTS\2481\2481_12731_000008_000005_000050.wav
fake\vc_basic\7704\7704_7704_106969_000034_000000_002714.wav,fake,7704,3,9.794,LibriTTS,your_tts,7704_106969_000034_000000,train\real\LibriTTS\7704\7704_106969_000034_000000_006988.wav
fake\vc_basic\724\724_724_123285_000044_000000_002715.wav,fake,724,3,8.45,LibriTTS,your_tts,724_123285_000044_000000,train\real\LibriTTS\724\724_123285_000044_000000_006986.wav
fake\vc_basic\6317\6317_6317_54487_000025_000006_002716.wav,fake,6317,3,6.753,LibriTTS,your_tts,6317_54487_000025_000006,train\real\LibriTTS\6317\6317_54487_000025_000006_002829.wav
fake\vc_basic\1025\1025_1025_92820_000024_000004_002717.wav,fake,1025,3,5.681,LibriTTS,your_tts,1025_92820_000024_000004,train\real\LibriTTS\1025\1025_92820_000024_000004_009360.wav
fake\vc_basic\953\953_953_130625_000005_000000_002718.wav,fake,953,3,7.138,LibriTTS,your_tts,953_130625_000005_000000,train\real\LibriTTS\953\953_130625_000005_000000_009483.wav
fake\vc_basic\6104\6104_6104_58843_000092_000000_002719.wav,fake,6104,3,5.825,LibriTTS,your_tts,6104_58843_000092_000000,train\real\LibriTTS\6104\6104_58843_000092_000000_006925.wav
fake\vc_basic\3876\3876_3876_174960_000021_000005_002720.wav,fake,3876,3,17.073,LibriTTS,your_tts,3876_174960_000021_000005,train\real\LibriTTS\3876\3876_174960_000021_000005_004160.wav
fake\vc_basic\5655\5655_5655_46268_000058_000000_002721.wav,fake,5655,3,9.905,LibriTTS,your_tts,5655_46268_000058_000000,train\real\LibriTTS\5655\5655_46268_000058_000000_005185.wav
fake\vc_basic\7540\7540_7540_101262_000029_000000_002722.wav,fake,7540,3,4.913,LibriTTS,your_tts,7540_101262_000029_000000,train\real\LibriTTS\7540\7540_101262_000029_000000_007756.wav
fake\vc_basic\7128\7128_7128_84122_000039_000003_002723.wav,fake,7128,3,8.433,LibriTTS,your_tts,7128_84122_000039_000003,train\real\LibriTTS\7128\7128_84122_000039_000003_009550.wav
fake\vc_basic\6637\6637_6637_69607_000009_000003_002724.wav,fake,6637,3,7.953,LibriTTS,your_tts,6637_69607_000009_000003,train\real\LibriTTS\6637\6637_69607_000009_000003_014257.wav
fake\vc_basic\8266\8266_8266_279363_000029_000001_002725.wav,fake,8266,3,5.249,LibriTTS,your_tts,8266_279363_000029_000001,train\real\LibriTTS\8266\8266_279363_000029_000001_005551.wav
fake\vc_basic\5093\5093_5093_26496_000002_000019_002726.wav,fake,5093,3,12.209,LibriTTS,your_tts,5093_26496_000002_000019,train\real\LibriTTS\5093\5093_26496_000002_000019_003793.wav
fake\vc_basic\7982\7982_7982_245691_000068_000002_002727.wav,fake,7982,3,5.681,LibriTTS,your_tts,7982_245691_000068_000002,train\real\LibriTTS\7982\7982_245691_000068_000002_005509.wav
fake\vc_basic\2517\2517_2517_135229_000008_000001_002728.wav,fake,2517,3,7.074,LibriTTS,your_tts,2517_135229_000008_000001,train\real\LibriTTS\2517\2517_135229_000008_000001_001720.wav
fake\vc_basic\8713\8713_8713_300047_000008_000000_002729.wav,fake,8713,3,6.737,LibriTTS,your_tts,8713_300047_000008_000000,train\real\LibriTTS\8713\8713_300047_000008_000000_006979.wav
fake\vc_basic\3493\3493_3493_46712_000004_000000_002730.wav,fake,3493,3,6.785,LibriTTS,your_tts,3493_46712_000004_000000,train\real\LibriTTS\3493\3493_46712_000004_000000_013896.wav
fake\vc_basic\510\510_510_130101_000032_000000_002731.wav,fake,510,3,7.457,LibriTTS,your_tts,510_130101_000032_000000,train\real\LibriTTS\510\510_130101_000032_000000_000611.wav
fake\vc_basic\6189\6189_6189_21305_000040_000000_002732.wav,fake,6189,3,11.507,LibriTTS,your_tts,6189_21305_000040_000000,train\real\LibriTTS\6189\6189_21305_000040_000000_005570.wav
fake\vc_basic\8591\8591_8591_284444_000042_000001_002733.wav,fake,8591,3,8.449,LibriTTS,your_tts,8591_284444_000042_000001,train\real\LibriTTS\8591\8591_284444_000042_000001_009826.wav
fake\vc_basic\3083\3083_3083_7944_000012_000001_002734.wav,fake,3083,3,7.619,LibriTTS,your_tts,3083_7944_000012_000001,train\real\LibriTTS\3083\3083_7944_000012_000001_003921.wav
fake\vc_basic\6339\6339_6339_65554_000049_000001_002735.wav,fake,6339,3,5.985,LibriTTS,your_tts,6339_65554_000049_000001,train\real\LibriTTS\6339\6339_65554_000049_000001_012432.wav
fake\vc_basic\329\329_329_861_000030_000006_002736.wav,fake,329,3,5.409,LibriTTS,your_tts,329_861_000030_000006,train\real\LibriTTS\329\329_861_000030_000006_013653.wav
fake\vc_basic\3638\3638_3638_696_000012_000000_002737.wav,fake,3638,3,5.905,LibriTTS,your_tts,3638_696_000012_000000,train\real\LibriTTS\3638\3638_696_000012_000000_011361.wav
fake\vc_basic\8786\8786_8786_276735_000015_000001_002738.wav,fake,8786,3,6.785,LibriTTS,your_tts,8786_276735_000015_000001,train\real\LibriTTS\8786\8786_276735_000015_000001_000806.wav
fake\vc_basic\7128\7128_7128_84122_000008_000002_002739.wav,fake,7128,3,8.369,LibriTTS,your_tts,7128_84122_000008_000002,train\real\LibriTTS\7128\7128_84122_000008_000002_012740.wav
fake\vc_basic\8195\8195_8195_117382_000050_000000_002740.wav,fake,8195,3,7.857,LibriTTS,your_tts,8195_117382_000050_000000,train\real\LibriTTS\8195\8195_117382_000050_000000_004089.wav
fake\vc_basic\3370\3370_3370_163384_000058_000010_002741.wav,fake,3370,3,9.089,LibriTTS,your_tts,3370_163384_000058_000010,train\real\LibriTTS\3370\3370_163384_000058_000010_009125.wav
fake\vc_basic\4973\4973_4973_44575_000029_000007_002742.wav,fake,4973,3,11.089,LibriTTS,your_tts,4973_44575_000029_000007,train\real\LibriTTS\4973\4973_44575_000029_000007_009895.wav
fake\vc_basic\5968\5968_5968_55202_000065_000004_002743.wav,fake,5968,3,7.489,LibriTTS,your_tts,5968_55202_000065_000004,train\real\LibriTTS\5968\5968_55202_000065_000004_011893.wav
fake\vc_basic\2368\2368_2368_157057_000016_000005_002744.wav,fake,2368,3,5.265,LibriTTS,your_tts,2368_157057_000016_000005,train\real\LibriTTS\2368\2368_157057_000016_000005_005415.wav
fake\vc_basic\7945\7945_7945_112011_000047_000000_002745.wav,fake,7945,3,6.785,LibriTTS,your_tts,7945_112011_000047_000000,train\real\LibriTTS\7945\7945_112011_000047_000000_014958.wav
fake\vc_basic\5519\5519_5519_39478_000032_000001_002746.wav,fake,5519,3,14.529,LibriTTS,your_tts,5519_39478_000032_000001,train\real\LibriTTS\5519\5519_39478_000032_000001_006438.wav
fake\vc_basic\1513\1513_1513_140222_000068_000003_002747.wav,fake,1513,3,12.849,LibriTTS,your_tts,1513_140222_000068_000003,train\real\LibriTTS\1513\1513_140222_000068_000003_012062.wav
fake\vc_basic\7120\7120_7120_118112_000036_000001_002748.wav,fake,7120,3,10.625,LibriTTS,your_tts,7120_118112_000036_000001,train\real\LibriTTS\7120\7120_118112_000036_000001_012203.wav
fake\vc_basic\7030\7030_7030_64588_000006_000003_002749.wav,fake,7030,3,10.209,LibriTTS,your_tts,7030_64588_000006_000003,train\real\LibriTTS\7030\7030_64588_000006_000003_000208.wav
fake\vc_basic\3258\3258_3258_169291_000008_000000_002750.wav,fake,3258,3,14.289,LibriTTS,your_tts,3258_169291_000008_000000,train\real\LibriTTS\3258\3258_169291_000008_000000_002418.wav
fake\vc_basic\5975\5975_5975_54006_000057_000002_002751.wav,fake,5975,3,5.569,LibriTTS,your_tts,5975_54006_000057_000002,train\real\LibriTTS\5975\5975_54006_000057_000002_004156.wav
fake\vc_basic\1212\1212_1212_75242_000024_000001_002752.wav,fake,1212,3,8.241,LibriTTS,your_tts,1212_75242_000024_000001,train\real\LibriTTS\1212\1212_75242_000024_000001_014145.wav
fake\vc_basic\637\637_637_127597_000013_000002_002753.wav,fake,637,3,16.418,LibriTTS,your_tts,637_127597_000013_000002,train\real\LibriTTS\637\637_127597_000013_000002_011002.wav
fake\vc_basic\6727\6727_6727_10344_000038_000001_002754.wav,fake,6727,3,7.649,LibriTTS,your_tts,6727_10344_000038_000001,train\real\LibriTTS\6727\6727_10344_000038_000001_003768.wav
fake\vc_basic\4967\4967_4967_26553_000004_000004_002755.wav,fake,4967,3,13.186,LibriTTS,your_tts,4967_26553_000004_000004,train\real\LibriTTS\4967\4967_26553_000004_000004_013111.wav
fake\vc_basic\6054\6054_6054_41610_000034_000001_002756.wav,fake,6054,3,5.905,LibriTTS,your_tts,6054_41610_000034_000001,train\real\LibriTTS\6054\6054_41610_000034_000001_011863.wav
fake\vc_basic\3003\3003_3003_14274_000049_000000_002757.wav,fake,3003,3,18.37,LibriTTS,your_tts,3003_14274_000049_000000,train\real\LibriTTS\3003\3003_14274_000049_000000_007554.wav
fake\vc_basic\1806\1806_1806_2536_000023_000000_002758.wav,fake,1806,3,13.297,LibriTTS,your_tts,1806_2536_000023_000000,train\real\LibriTTS\1806\1806_2536_000023_000000_001004.wav
fake\vc_basic\7959\7959_7959_109185_000002_000001_002759.wav,fake,7959,3,10.145,LibriTTS,your_tts,7959_109185_000002_000001,train\real\LibriTTS\7959\7959_109185_000002_000001_002696.wav
fake\vc_basic\5337\5337_5337_37090_000026_000004_002760.wav,fake,5337,3,8.449,LibriTTS,your_tts,5337_37090_000026_000004,train\real\LibriTTS\5337\5337_37090_000026_000004_008845.wav
fake\vc_basic\8713\8713_8713_296159_000006_000003_002761.wav,fake,8713,3,6.385,LibriTTS,your_tts,8713_296159_000006_000003,train\real\LibriTTS\8713\8713_296159_000006_000003_003802.wav
fake\vc_basic\1025\1025_1025_92814_000036_000003_002762.wav,fake,1025,3,14.722,LibriTTS,your_tts,1025_92814_000036_000003,train\real\LibriTTS\1025\1025_92814_000036_000003_000929.wav
fake\vc_basic\5401\5401_5401_39508_000021_000004_002763.wav,fake,5401,3,12.369,LibriTTS,your_tts,5401_39508_000021_000004,train\real\LibriTTS\5401\5401_39508_000021_000004_010226.wav
fake\vc_basic\1012\1012_1012_133424_000077_000000_002764.wav,fake,1012,3,8.37,LibriTTS,your_tts,1012_133424_000077_000000,train\real\LibriTTS\1012\1012_133424_000077_000000_010756.wav
fake\vc_basic\22\22_22_121148_000031_000001_002765.wav,fake,22,3,10.258,LibriTTS,your_tts,22_121148_000031_000001,train\real\LibriTTS\22\22_121148_000031_000001_010922.wav
fake\vc_basic\2074\2074_2074_159371_000008_000007_002766.wav,fake,2074,3,9.394,LibriTTS,your_tts,2074_159371_000008_000007,train\real\LibriTTS\2074\2074_159371_000008_000007_003998.wav
fake\vc_basic\5448\5448_5448_19209_000001_000001_002767.wav,fake,5448,3,7.969,LibriTTS,your_tts,5448_19209_000001_000001,train\real\LibriTTS\5448\5448_19209_000001_000001_010674.wav
fake\vc_basic\1121\1121_1121_132777_000002_000006_002768.wav,fake,1121,3,8.209,LibriTTS,your_tts,1121_132777_000002_000006,train\real\LibriTTS\1121\1121_132777_000002_000006_014028.wav
fake\vc_basic\4957\4957_4957_36386_000011_000002_002769.wav,fake,4957,3,6.945,LibriTTS,your_tts,4957_36386_000011_000002,train\real\LibriTTS\4957\4957_36386_000011_000002_005200.wav
fake\vc_basic\6269\6269_6269_66176_000007_000001_002770.wav,fake,6269,3,8.129,LibriTTS,your_tts,6269_66176_000007_000001,train\real\LibriTTS\6269\6269_66176_000007_000001_009007.wav
fake\vc_basic\303\303_303_123507_000005_000001_002771.wav,fake,303,3,8.817,LibriTTS,your_tts,303_123507_000005_000001,train\real\LibriTTS\303\303_123507_000005_000001_014938.wav
fake\vc_basic\711\711_711_187466_000034_000002_002772.wav,fake,711,3,12.017,LibriTTS,your_tts,711_187466_000034_000002,train\real\LibriTTS\711\711_187466_000034_000002_005032.wav
fake\vc_basic\5261\5261_5261_19373_000003_000007_002773.wav,fake,5261,3,13.553,LibriTTS,your_tts,5261_19373_000003_000007,train\real\LibriTTS\5261\5261_19373_000003_000007_003132.wav
fake\vc_basic\6497\6497_6497_234100_000006_000006_002774.wav,fake,6497,3,6.449,LibriTTS,your_tts,6497_234100_000006_000006,train\real\LibriTTS\6497\6497_234100_000006_000006_000895.wav
fake\vc_basic\8635\8635_8635_295761_000006_000001_002775.wav,fake,8635,3,10.129,LibriTTS,your_tts,8635_295761_000006_000001,train\real\LibriTTS\8635\8635_295761_000006_000001_003829.wav
fake\vc_basic\4427\4427_4427_41933_000029_000000_002776.wav,fake,4427,3,8.385,LibriTTS,your_tts,4427_41933_000029_000000,train\real\LibriTTS\4427\4427_41933_000029_000000_011818.wav
fake\vc_basic\166\166_166_122789_000042_000006_002777.wav,fake,166,3,8.337,LibriTTS,your_tts,166_122789_000042_000006,train\real\LibriTTS\166\166_122789_000042_000006_007841.wav
fake\vc_basic\3307\3307_3307_145138_000011_000001_002778.wav,fake,3307,3,6.385,LibriTTS,your_tts,3307_145138_000011_000001,train\real\LibriTTS\3307\3307_145138_000011_000001_005548.wav
fake\vc_basic\3368\3368_3368_170952_000015_000000_002779.wav,fake,3368,3,5.825,LibriTTS,your_tts,3368_170952_000015_000000,train\real\LibriTTS\3368\3368_170952_000015_000000_005346.wav
fake\vc_basic\1271\1271_1271_128145_000014_000000_002780.wav,fake,1271,3,20.803,LibriTTS,your_tts,1271_128145_000014_000000,train\real\LibriTTS\1271\1271_128145_000014_000000_005852.wav
fake\vc_basic\5918\5918_5918_46890_000095_000000_002781.wav,fake,5918,3,11.025,LibriTTS,your_tts,5918_46890_000095_000000,train\real\LibriTTS\5918\5918_46890_000095_000000_002641.wav
fake\vc_basic\6269\6269_6269_66184_000014_000001_002782.wav,fake,6269,3,16.785,LibriTTS,your_tts,6269_66184_000014_000001,train\real\LibriTTS\6269\6269_66184_000014_000001_003867.wav
fake\vc_basic\1079\1079_1079_128631_000021_000001_002783.wav,fake,1079,3,7.937,LibriTTS,your_tts,1079_128631_000021_000001,train\real\LibriTTS\1079\1079_128631_000021_000001_010985.wav
fake\vc_basic\4595\4595_4595_45204_000019_000001_002784.wav,fake,4595,3,7.969,LibriTTS,your_tts,4595_45204_000019_000001,train\real\LibriTTS\4595\4595_45204_000019_000001_005915.wav
