path,label,speaker_id,fake_level,duration,source_dataset,synthesis_tool,text_id,reference_path
fake\vc_simulated\4363\4363_4363_11049_000073_000001_002300.wav,fake,4363,4,9.329,LibriTTS,your_tts_simulated,4363_11049_000073_000001,train\real\LibriTTS\1638\1638_84447_000046_000001_013292.wav
fake\vc_simulated\4116\4116_4116_13256_000030_000003_002301.wav,fake,4116,4,5.313,LibriTTS,your_tts_simulated,4116_13256_000030_000003,train\real\LibriTTS\1289\1289_288044_000013_000001_003665.wav
fake\vc_simulated\3584\3584_3584_74477_000012_000000_002302.wav,fake,3584,4,5.217,LibriTTS,your_tts_simulated,3584_74477_000012_000000,train\real\LibriTTS\1283\1283_129808_000043_000001_010848.wav
fake\vc_simulated\345\345_345_1129_000013_000001_002303.wav,fake,345,4,7.426,LibriTTS,your_tts_simulated,345_1129_000013_000001,train\real\LibriTTS\708\708_129393_000013_000002_011120.wav
fake\vc_simulated\2012\2012_2012_139355_000034_000001_002304.wav,fake,2012,4,8.817,LibriTTS,your_tts_simulated,2012_139355_000034_000001,train\real\LibriTTS\7495\7495_252342_000005_000002_013462.wav
fake\vc_simulated\1513\1513_1513_140222_000162_000001_002305.wav,fake,1513,4,5.617,LibriTTS,your_tts_simulated,1513_140222_000162_000001,train\real\LibriTTS\6788\6788_92420_000015_000000_014195.wav
fake\vc_simulated\7481\7481_7481_101276_000112_000002_002306.wav,fake,7481,4,9.281,LibriTTS,your_tts_simulated,7481_101276_000112_000002,train\real\LibriTTS\3513\3513_7741_000065_000002_005403.wav
fake\vc_simulated\5261\5261_5261_19371_000018_000001_002307.wav,fake,5261,4,11.393,LibriTTS,your_tts_simulated,5261_19371_000018_000001,train\real\LibriTTS\272\272_130226_000010_000001_006202.wav
fake\vc_simulated\3967\3967_3967_29012_000002_000013_002308.wav,fake,3967,4,8.465,LibriTTS,your_tts_simulated,3967_29012_000002_000013,train\real\LibriTTS\3638\3638_758_000062_000010_006661.wav
fake\vc_simulated\7117\7117_7117_86710_000005_000001_002309.wav,fake,7117,4,12.161,LibriTTS,your_tts_simulated,7117_86710_000005_000001,train\real\LibriTTS\3977\3977_185457_000011_000004_000716.wav
fake\vc_simulated\6828\6828_6828_64738_000015_000003_002310.wav,fake,6828,4,7.761,LibriTTS,your_tts_simulated,6828_64738_000015_000003,train\real\LibriTTS\2673\2673_156474_000010_000001_013616.wav
fake\vc_simulated\2299\2299_2299_6525_000051_000000_002311.wav,fake,2299,4,11.393,LibriTTS,your_tts_simulated,2299_6525_000051_000000,train\real\LibriTTS\3816\3816_290923_000024_000008_006416.wav
fake\vc_simulated\5290\5290_5290_26685_000005_000000_002312.wav,fake,5290,4,14.417,LibriTTS,your_tts_simulated,5290_26685_000005_000000,train\real\LibriTTS\2401\2401_144485_000054_000002_014232.wav
fake\vc_simulated\8080\8080_8080_274558_000043_000002_002313.wav,fake,8080,4,8.978,LibriTTS,your_tts_simulated,8080_274558_000043_000002,train\real\LibriTTS\7828\7828_105171_000015_000000_003181.wav
fake\vc_simulated\4592\4592_4592_26872_000021_000002_002314.wav,fake,4592,4,9.297,LibriTTS,your_tts_simulated,4592_26872_000021_000002,train\real\LibriTTS\543\543_137106_000008_000002_007690.wav
fake\vc_simulated\1446\1446_1446_122614_000049_000000_002315.wav,fake,1446,4,10.017,LibriTTS,your_tts_simulated,1446_122614_000049_000000,train\real\LibriTTS\16\16_122828_000054_000000_010871.wav
fake\vc_simulated\3289\3289_3289_171109_000007_000004_002316.wav,fake,3289,4,8.993,LibriTTS,your_tts_simulated,3289_171109_000007_000004,train\real\LibriTTS\1212\1212_75242_000028_000005_002043.wav
fake\vc_simulated\7959\7959_7959_109176_000007_000000_002317.wav,fake,7959,4,5.105,LibriTTS,your_tts_simulated,7959_109176_000007_000000,train\real\LibriTTS\6788\6788_92420_000008_000001_000834.wav
fake\vc_simulated\6167\6167_6167_73973_000003_000000_002318.wav,fake,6167,4,15.841,LibriTTS,your_tts_simulated,6167_73973_000003_000000,train\real\LibriTTS\4860\4860_13185_000003_000001_013421.wav
fake\vc_simulated\203\203_203_132073_000023_000001_002319.wav,fake,203,4,6.834,LibriTTS,your_tts_simulated,203_132073_000023_000001,train\real\LibriTTS\5190\5190_87791_000017_000008_007788.wav
fake\vc_simulated\5570\5570_5570_73848_000004_000003_002320.wav,fake,5570,4,9.009,LibriTTS,your_tts_simulated,5570_73848_000004_000003,train\real\LibriTTS\7051\7051_259009_000018_000008_012024.wav
fake\vc_simulated\8498\8498_8498_287357_000025_000001_002321.wav,fake,8498,4,8.21,LibriTTS,your_tts_simulated,8498_287357_000025_000001,train\real\LibriTTS\3781\3781_156981_000037_000003_011115.wav
fake\vc_simulated\7926\7926_7926_254948_000007_000005_002322.wav,fake,7926,4,12.625,LibriTTS,your_tts_simulated,7926_254948_000007_000005,train\real\LibriTTS\1025\1025_92814_000020_000003_012707.wav
fake\vc_simulated\6373\6373_6373_65772_000006_000003_002323.wav,fake,6373,4,26.674,LibriTTS,your_tts_simulated,6373_65772_000006_000003,train\real\LibriTTS\1806\1806_143946_000017_000001_002064.wav
fake\vc_simulated\7704\7704_7704_106974_000044_000000_002324.wav,fake,7704,4,6.209,LibriTTS,your_tts_simulated,7704_106974_000044_000000,train\real\LibriTTS\5157\5157_47238_000040_000000_001822.wav
fake\vc_simulated\816\816_816_2301_000004_000001_002325.wav,fake,816,4,6.993,LibriTTS,your_tts_simulated,816_2301_000004_000001,train\real\LibriTTS\2167\2167_149880_000025_000000_001097.wav
fake\vc_simulated\7981\7981_7981_112061_000010_000001_002326.wav,fake,7981,4,10.433,LibriTTS,your_tts_simulated,7981_112061_000010_000001,train\real\LibriTTS\4335\4335_15081_000018_000012_008094.wav
fake\vc_simulated\1806\1806_1806_143946_000000_000002_002327.wav,fake,1806,4,6.417,LibriTTS,your_tts_simulated,1806_143946_000000_000002,train\real\LibriTTS\968\968_122545_000060_000000_008148.wav
fake\vc_simulated\5489\5489_5489_65803_000017_000002_002328.wav,fake,5489,4,16.225,LibriTTS,your_tts_simulated,5489_65803_000017_000002,train\real\LibriTTS\4358\4358_20034_000004_000002_013414.wav
fake\vc_simulated\3025\3025_3025_12971_000031_000008_002329.wav,fake,3025,4,4.225,LibriTTS,your_tts_simulated,3025_12971_000031_000008,train\real\LibriTTS\688\688_46588_000015_000003_007165.wav
fake\vc_simulated\3549\3549_3549_8890_000009_000000_002330.wav,fake,3549,4,7.185,LibriTTS,your_tts_simulated,3549_8890_000009_000000,train\real\LibriTTS\4590\4590_18006_000003_000003_010714.wav
fake\vc_simulated\6519\6519_6519_69412_000024_000000_002331.wav,fake,6519,4,4.977,LibriTTS,your_tts_simulated,6519_69412_000024_000000,train\real\LibriTTS\8825\8825_292252_000024_000005_013126.wav
fake\vc_simulated\3864\3864_3864_185126_000025_000000_002332.wav,fake,3864,4,6.241,LibriTTS,your_tts_simulated,3864_185126_000025_000000,train\real\LibriTTS\8190\8190_284433_000016_000005_014576.wav
fake\vc_simulated\6574\6574_6574_70756_000022_000004_002333.wav,fake,6574,4,6.801,LibriTTS,your_tts_simulated,6574_70756_000022_000004,train\real\LibriTTS\3482\3482_170452_000037_000001_001679.wav
fake\vc_simulated\6388\6388_6388_64974_000002_000000_002334.wav,fake,6388,4,5.313,LibriTTS,your_tts_simulated,6388_64974_000002_000000,train\real\LibriTTS\8684\8684_293663_000084_000000_006594.wav
fake\vc_simulated\4899\4899_4899_32637_000050_000003_002335.wav,fake,4899,4,8.129,LibriTTS,your_tts_simulated,4899_32637_000050_000003,train\real\LibriTTS\6388\6388_64974_000063_000001_001524.wav
fake\vc_simulated\4054\4054_4054_11077_000019_000004_002336.wav,fake,4054,4,11.313,LibriTTS,your_tts_simulated,4054_11077_000019_000004,train\real\LibriTTS\8075\8075_279239_000028_000000_000889.wav
fake\vc_simulated\534\534_534_123059_000068_000004_002337.wav,fake,534,4,11.841,LibriTTS,your_tts_simulated,534_123059_000068_000004,train\real\LibriTTS\4110\4110_11528_000048_000000_012879.wav
fake\vc_simulated\8011\8011_8011_291458_000011_000000_002338.wav,fake,8011,4,8.785,LibriTTS,your_tts_simulated,8011_291458_000011_000000,train\real\LibriTTS\2532\2532_157475_000031_000000_010225.wav
fake\vc_simulated\1226\1226_1226_141270_000021_000000_002339.wav,fake,1226,4,15.889,LibriTTS,your_tts_simulated,1226_141270_000021_000000,train\real\LibriTTS\707\707_161166_000016_000001_010081.wav
fake\vc_simulated\8825\8825_8825_292253_000017_000000_002340.wav,fake,8825,4,10.066,LibriTTS,your_tts_simulated,8825_292253_000017_000000,train\real\LibriTTS\6643\6643_67857_000044_000000_000355.wav
fake\vc_simulated\5655\5655_5655_46268_000040_000000_002341.wav,fake,5655,4,6.161,LibriTTS,your_tts_simulated,5655_46268_000040_000000,train\real\LibriTTS\8820\8820_294114_000014_000007_005316.wav
fake\vc_simulated\3289\3289_3289_171108_000015_000007_002342.wav,fake,3289,4,10.225,LibriTTS,your_tts_simulated,3289_171108_000015_000007,train\real\LibriTTS\6206\6206_14960_000019_000001_003614.wav
fake\vc_simulated\7959\7959_7959_109185_000038_000001_002343.wav,fake,7959,4,9.553,LibriTTS,your_tts_simulated,7959_109185_000038_000001,train\real\LibriTTS\4535\4535_279852_000085_000002_008491.wav
fake\vc_simulated\274\274_274_121392_000004_000000_002344.wav,fake,274,4,8.353,LibriTTS,your_tts_simulated,274_121392_000004_000000,train\real\LibriTTS\2531\2531_156724_000081_000004_000566.wav
fake\vc_simulated\176\176_176_123270_000011_000000_002345.wav,fake,176,4,7.649,LibriTTS,your_tts_simulated,176_123270_000011_000000,train\real\LibriTTS\7959\7959_109185_000031_000004_014931.wav
fake\vc_simulated\2238\2238_2238_121415_000020_000003_002346.wav,fake,2238,4,19.249,LibriTTS,your_tts_simulated,2238_121415_000020_000003,train\real\LibriTTS\7730\7730_304534_000026_000002_002678.wav
fake\vc_simulated\6763\6763_6763_74798_000003_000004_002347.wav,fake,6763,4,12.801,LibriTTS,your_tts_simulated,6763_74798_000003_000004,train\real\LibriTTS\3977\3977_185466_000000_000005_005683.wav
fake\vc_simulated\3118\3118_3118_5912_000007_000000_002348.wav,fake,3118,4,15.537,LibriTTS,your_tts_simulated,3118_5912_000007_000000,train\real\LibriTTS\3654\3654_171137_000022_000002_006067.wav
fake\vc_simulated\3221\3221_3221_9174_000009_000000_002349.wav,fake,3221,4,15.777,LibriTTS,your_tts_simulated,3221_9174_000009_000000,train\real\LibriTTS\6509\6509_76574_000007_000041_004510.wav
fake\vc_simulated\5063\5063_5063_32451_000068_000000_002350.wav,fake,5063,4,9.313,LibriTTS,your_tts_simulated,5063_32451_000068_000000,train\real\LibriTTS\4839\4839_15305_000002_000008_005040.wav
fake\vc_simulated\7525\7525_7525_92915_000006_000001_002351.wav,fake,7525,4,15.394,LibriTTS,your_tts_simulated,7525_92915_000006_000001,train\real\LibriTTS\4586\4586_19665_000024_000001_008984.wav
fake\vc_simulated\6167\6167_6167_282391_000030_000001_002352.wav,fake,6167,4,4.881,LibriTTS,your_tts_simulated,6167_282391_000030_000001,train\real\LibriTTS\203\203_132073_000021_000004_003042.wav
fake\vc_simulated\7995\7995_7995_280250_000041_000009_002353.wav,fake,7995,4,6.881,LibriTTS,your_tts_simulated,7995_280250_000041_000009,train\real\LibriTTS\2319\2319_138631_000011_000000_004783.wav
fake\vc_simulated\5054\5054_5054_1187_000026_000000_002354.wav,fake,5054,4,6.113,LibriTTS,your_tts_simulated,5054_1187_000026_000000,train\real\LibriTTS\278\278_127215_000023_000004_007410.wav
fake\vc_simulated\8225\8225_8225_274375_000004_000000_002355.wav,fake,8225,4,17.905,LibriTTS,your_tts_simulated,8225_274375_000004_000000,train\real\LibriTTS\3781\3781_156973_000030_000000_003755.wav
fake\vc_simulated\5157\5157_5157_47238_000040_000000_002356.wav,fake,5157,4,7.682,LibriTTS,your_tts_simulated,5157_47238_000040_000000,train\real\LibriTTS\7335\7335_290365_000033_000005_008248.wav
fake\vc_simulated\1365\1365_1365_134804_000021_000000_002357.wav,fake,1365,4,23.169,LibriTTS,your_tts_simulated,1365_134804_000021_000000,train\real\LibriTTS\6157\6157_40556_000017_000000_000539.wav
fake\vc_simulated\1283\1283_1283_136983_000057_000002_002358.wav,fake,1283,4,8.097,LibriTTS,your_tts_simulated,1283_136983_000057_000002,train\real\LibriTTS\7134\7134_67233_000022_000000_005434.wav
fake\vc_simulated\8848\8848_8848_293963_000060_000000_002359.wav,fake,8848,4,7.425,LibriTTS,your_tts_simulated,8848_293963_000060_000000,train\real\LibriTTS\5126\5126_36956_000013_000002_000686.wav
fake\vc_simulated\4839\4839_4839_15305_000002_000008_002360.wav,fake,4839,4,14.401,LibriTTS,your_tts_simulated,4839_15305_000002_000008,train\real\LibriTTS\764\764_132280_000010_000003_005193.wav
fake\vc_simulated\8825\8825_8825_292252_000032_000002_002361.wav,fake,8825,4,5.809,LibriTTS,your_tts_simulated,8825_292252_000032_000002,train\real\LibriTTS\6895\6895_96175_000021_000000_004196.wav
fake\vc_simulated\7247\7247_7247_77778_000014_000003_002362.wav,fake,7247,4,6.913,LibriTTS,your_tts_simulated,7247_77778_000014_000003,train\real\LibriTTS\7484\7484_39971_000015_000015_001302.wav
fake\vc_simulated\4289\4289_4289_21393_000046_000002_002363.wav,fake,4289,4,12.753,LibriTTS,your_tts_simulated,4289_21393_000046_000002,train\real\LibriTTS\1944\1944_159228_000025_000000_004292.wav
fake\vc_simulated\3330\3330_3330_170956_000049_000000_002364.wav,fake,3330,4,7.217,LibriTTS,your_tts_simulated,3330_170956_000049_000000,train\real\LibriTTS\699\699_132864_000038_000004_012471.wav
fake\vc_simulated\1607\1607_1607_149245_000004_000006_002365.wav,fake,1607,4,20.289,LibriTTS,your_tts_simulated,1607_149245_000004_000006,train\real\LibriTTS\8193\8193_116805_000031_000002_010475.wav
fake\vc_simulated\5126\5126_5126_27504_000035_000000_002366.wav,fake,5126,4,10.85,LibriTTS,your_tts_simulated,5126_27504_000035_000000,train\real\LibriTTS\1265\1265_135636_000087_000002_014248.wav
fake\vc_simulated\2960\2960_2960_155152_000006_000005_002367.wav,fake,2960,4,7.025,LibriTTS,your_tts_simulated,2960_155152_000006_000005,train\real\LibriTTS\5304\5304_109507_000049_000000_006122.wav
fake\vc_simulated\7515\7515_7515_100431_000011_000001_002368.wav,fake,7515,4,7.457,LibriTTS,your_tts_simulated,7515_100431_000011_000001,train\real\LibriTTS\7995\7995_276907_000008_000000_008504.wav
fake\vc_simulated\4860\4860_4860_13185_000038_000007_002369.wav,fake,4860,4,10.785,LibriTTS,your_tts_simulated,4860_13185_000038_000007,train\real\LibriTTS\5712\5712_48842_000027_000002_000725.wav
fake\vc_simulated\126\126_126_122467_000082_000000_002370.wav,fake,126,4,9.073,LibriTTS,your_tts_simulated,126_122467_000082_000000,train\real\LibriTTS\1845\1845_145083_000025_000002_002485.wav
fake\vc_simulated\5570\5570_5570_73846_000038_000001_002371.wav,fake,5570,4,8.785,LibriTTS,your_tts_simulated,5570_73846_000038_000001,train\real\LibriTTS\3258\3258_169291_000019_000002_005311.wav
fake\vc_simulated\2229\2229_2229_152864_000038_000001_002372.wav,fake,2229,4,3.889,LibriTTS,your_tts_simulated,2229_152864_000038_000001,train\real\LibriTTS\2294\2294_169656_000005_000009_008147.wav
fake\vc_simulated\8635\8635_8635_295756_000027_000002_002373.wav,fake,8635,4,7.185,LibriTTS,your_tts_simulated,8635_295756_000027_000002,train\real\LibriTTS\7833\7833_102238_000026_000000_000376.wav
fake\vc_simulated\1923\1923_1923_161972_000003_000001_002374.wav,fake,1923,4,6.161,LibriTTS,your_tts_simulated,1923_161972_000003_000001,train\real\LibriTTS\8820\8820_294114_000017_000003_011172.wav
fake\vc_simulated\2074\2074_2074_149033_000010_000000_002375.wav,fake,2074,4,9.153,LibriTTS,your_tts_simulated,2074_149033_000010_000000,train\real\LibriTTS\1422\1422_149735_000008_000003_007988.wav
fake\vc_simulated\380\380_380_129066_000033_000001_002376.wav,fake,380,4,13.985,LibriTTS,your_tts_simulated,380_129066_000033_000001,train\real\LibriTTS\7229\7229_80665_000039_000000_007307.wav
fake\vc_simulated\5400\5400_5400_3587_000009_000000_002377.wav,fake,5400,4,8.785,LibriTTS,your_tts_simulated,5400_3587_000009_000000,train\real\LibriTTS\596\596_139612_000005_000001_001817.wav
fake\vc_simulated\409\409_409_124990_000006_000002_002378.wav,fake,409,4,8.769,LibriTTS,your_tts_simulated,409_124990_000006_000002,train\real\LibriTTS\225\225_131259_000000_000003_004027.wav
fake\vc_simulated\3230\3230_3230_137483_000080_000000_002379.wav,fake,3230,4,8.609,LibriTTS,your_tts_simulated,3230_137483_000080_000000,train\real\LibriTTS\8545\8545_287671_000019_000028_005949.wav
fake\vc_simulated\4044\4044_4044_9010_000043_000000_002380.wav,fake,4044,4,5.826,LibriTTS,your_tts_simulated,4044_9010_000043_000000,train\real\LibriTTS\4592\4592_22179_000040_000001_009788.wav
fake\vc_simulated\8699\8699_8699_291107_000137_000000_002381.wav,fake,8699,4,11.394,LibriTTS,your_tts_simulated,8699_291107_000137_000000,train\real\LibriTTS\7525\7525_92915_000008_000001_007516.wav
fake\vc_simulated\359\359_359_128761_000004_000005_002382.wav,fake,359,4,7.265,LibriTTS,your_tts_simulated,359_128761_000004_000005,train\real\LibriTTS\7051\7051_259009_000008_000010_013947.wav
fake\vc_simulated\8194\8194_8194_89390_000012_000006_002383.wav,fake,8194,4,6.002,LibriTTS,your_tts_simulated,8194_89390_000012_000006,train\real\LibriTTS\7000\7000_83696_000013_000000_002321.wav
fake\vc_simulated\1987\1987_1987_144135_000022_000002_002384.wav,fake,1987,4,6.433,LibriTTS,your_tts_simulated,1987_144135_000022_000002,train\real\LibriTTS\5002\5002_72876_000007_000009_013284.wav
fake\vc_simulated\2204\2204_2204_131732_000015_000006_002385.wav,fake,2204,4,9.265,LibriTTS,your_tts_simulated,2204_131732_000015_000006,train\real\LibriTTS\359\359_128761_000024_000002_004839.wav
fake\vc_simulated\3289\3289_3289_171107_000016_000006_002386.wav,fake,3289,4,7.537,LibriTTS,your_tts_simulated,3289_171107_000016_000006,train\real\LibriTTS\5319\5319_64075_000010_000000_005448.wav
fake\vc_simulated\2060\2060_2060_150843_000023_000002_002387.wav,fake,2060,4,7.393,LibriTTS,your_tts_simulated,2060_150843_000023_000002,train\real\LibriTTS\6620\6620_283138_000005_000003_009546.wav
fake\vc_simulated\6637\6637_6637_69607_000041_000001_002388.wav,fake,6637,4,6.577,LibriTTS,your_tts_simulated,6637_69607_000041_000001,train\real\LibriTTS\5727\5727_47030_000025_000004_005139.wav
fake\vc_simulated\100\100_100_121669_000030_000000_002389.wav,fake,100,4,9.265,LibriTTS,your_tts_simulated,100_121669_000030_000000,train\real\LibriTTS\2240\2240_148521_000007_000000_000468.wav
fake\vc_simulated\4434\4434_4434_73958_000030_000003_002390.wav,fake,4434,4,7.713,LibriTTS,your_tts_simulated,4434_73958_000030_000003,train\real\LibriTTS\6788\6788_111574_000007_000002_013748.wav
fake\vc_simulated\249\249_249_121331_000059_000000_002391.wav,fake,249,4,6.529,LibriTTS,your_tts_simulated,249_121331_000059_000000,train\real\LibriTTS\4260\4260_176853_000019_000002_006169.wav
fake\vc_simulated\4226\4226_4226_12707_000032_000001_002392.wav,fake,4226,4,4.833,LibriTTS,your_tts_simulated,4226_12707_000032_000001,train\real\LibriTTS\3389\3389_13248_000003_000002_001747.wav
fake\vc_simulated\5975\5975_5975_54006_000003_000003_002393.wav,fake,5975,4,6.338,LibriTTS,your_tts_simulated,5975_54006_000003_000003,train\real\LibriTTS\2598\2598_4662_000057_000002_003984.wav
fake\vc_simulated\2294\2294_2294_169656_000006_000013_002394.wav,fake,2294,4,6.001,LibriTTS,your_tts_simulated,2294_169656_000006_000013,train\real\LibriTTS\2992\2992_164101_000004_000000_014295.wav
fake\vc_simulated\3979\3979_3979_10701_000042_000000_002395.wav,fake,3979,4,11.57,LibriTTS,your_tts_simulated,3979_10701_000042_000000,train\real\LibriTTS\1649\1649_150127_000018_000002_009472.wav
fake\vc_simulated\3728\3728_3728_105398_000025_000000_002396.wav,fake,3728,4,5.473,LibriTTS,your_tts_simulated,3728_105398_000025_000000,train\real\LibriTTS\6388\6388_64974_000100_000001_007027.wav
fake\vc_simulated\2992\2992_2992_164101_000023_000003_002397.wav,fake,2992,4,9.361,LibriTTS,your_tts_simulated,2992_164101_000023_000003,train\real\LibriTTS\7828\7828_105179_000022_000001_003677.wav
fake\vc_simulated\7460\7460_7460_104483_000050_000000_002398.wav,fake,7460,4,17.025,LibriTTS,your_tts_simulated,7460_104483_000050_000000,train\real\LibriTTS\8142\8142_3966_000014_000004_012749.wav
fake\vc_simulated\4356\4356_4356_6506_000013_000000_002399.wav,fake,4356,4,6.289,LibriTTS,your_tts_simulated,4356_6506_000013_000000,train\real\LibriTTS\2971\2971_4275_000023_000003_014548.wav
fake\vc_simulated\5012\5012_5012_80192_000023_000002_002400.wav,fake,5012,4,11.233,LibriTTS,your_tts_simulated,5012_80192_000023_000002,train\real\LibriTTS\1052\1052_139307_000078_000002_000079.wav
fake\vc_simulated\176\176_176_122025_000040_000005_002401.wav,fake,176,4,8.482,LibriTTS,your_tts_simulated,176_122025_000040_000005,train\real\LibriTTS\8677\8677_291953_000030_000000_014334.wav
fake\vc_simulated\8459\8459_8459_285173_000016_000003_002402.wav,fake,8459,4,9.121,LibriTTS,your_tts_simulated,8459_285173_000016_000003,train\real\LibriTTS\7495\7495_252341_000037_000001_010340.wav
fake\vc_simulated\8008\8008_8008_271811_000002_000000_002403.wav,fake,8008,4,7.937,LibriTTS,your_tts_simulated,8008_271811_000002_000000,train\real\LibriTTS\3551\3551_7887_000014_000000_013565.wav
fake\vc_simulated\5660\5660_5660_101892_000006_000001_002404.wav,fake,5660,4,10.305,LibriTTS,your_tts_simulated,5660_101892_000006_000001,train\real\LibriTTS\3357\3357_28380_000013_000001_000955.wav
fake\vc_simulated\783\783_783_126739_000076_000001_002405.wav,fake,783,4,5.905,LibriTTS,your_tts_simulated,783_126739_000076_000001,train\real\LibriTTS\64\64_73712_000018_000039_007256.wav
fake\vc_simulated\2137\2137_2137_131742_000006_000001_002406.wav,fake,2137,4,13.025,LibriTTS,your_tts_simulated,2137_131742_000006_000001,train\real\LibriTTS\5746\5746_48362_000011_000001_012380.wav
fake\vc_simulated\6115\6115_6115_58778_000009_000007_002407.wav,fake,6115,4,10.785,LibriTTS,your_tts_simulated,6115_58778_000009_000007,train\real\LibriTTS\472\472_129979_000017_000000_005498.wav
fake\vc_simulated\1801\1801_1801_138032_000038_000000_002408.wav,fake,1801,4,12.497,LibriTTS,your_tts_simulated,1801_138032_000038_000000,train\real\LibriTTS\2269\2269_147627_000002_000001_007072.wav
fake\vc_simulated\8575\8575_8575_290350_000003_000002_002409.wav,fake,8575,4,10.321,LibriTTS,your_tts_simulated,8575_290350_000003_000002,train\real\LibriTTS\339\339_132717_000125_000000_010845.wav
fake\vc_simulated\14\14_14_212_000013_000001_002410.wav,fake,14,4,16.034,LibriTTS,your_tts_simulated,14_212_000013_000001,train\real\LibriTTS\6139\6139_58868_000056_000000_010214.wav
fake\vc_simulated\6269\6269_6269_66176_000031_000000_002411.wav,fake,6269,4,7.089,LibriTTS,your_tts_simulated,6269_66176_000031_000000,train\real\LibriTTS\580\580_126947_000003_000000_014805.wav
fake\vc_simulated\8635\8635_8635_295759_000011_000000_002412.wav,fake,8635,4,6.849,LibriTTS,your_tts_simulated,8635_295759_000011_000000,train\real\LibriTTS\1849\1849_138063_000012_000000_007921.wav
fake\vc_simulated\1913\1913_1913_147989_000004_000002_002413.wav,fake,1913,4,10.29,LibriTTS,your_tts_simulated,1913_147989_000004_000002,train\real\LibriTTS\7789\7789_103120_000018_000001_000272.wav
fake\vc_simulated\5012\5012_5012_80192_000018_000000_002414.wav,fake,5012,4,8.401,LibriTTS,your_tts_simulated,5012_80192_000018_000000,train\real\LibriTTS\6924\6924_291609_000015_000003_001566.wav
fake\vc_simulated\764\764_764_132280_000010_000003_002415.wav,fake,764,4,7.793,LibriTTS,your_tts_simulated,764_132280_000010_000003,train\real\LibriTTS\8008\8008_271812_000012_000000_010540.wav
fake\vc_simulated\2638\2638_2638_10172_000031_000003_002416.wav,fake,2638,4,6.161,LibriTTS,your_tts_simulated,2638_10172_000031_000003,train\real\LibriTTS\2045\2045_158081_000042_000000_011848.wav
fake\vc_simulated\3185\3185_3185_163507_000010_000000_002417.wav,fake,3185,4,6.642,LibriTTS,your_tts_simulated,3185_163507_000010_000000,train\real\LibriTTS\2562\2562_157263_000022_000000_004781.wav
fake\vc_simulated\2758\2758_2758_86040_000011_000000_002418.wav,fake,2758,4,12.433,LibriTTS,your_tts_simulated,2758_86040_000011_000000,train\real\LibriTTS\559\559_289453_000070_000003_003870.wav
fake\vc_simulated\1731\1731_1731_142320_000020_000002_002419.wav,fake,1731,4,5.858,LibriTTS,your_tts_simulated,1731_142320_000020_000002,train\real\LibriTTS\7000\7000_83708_000028_000002_002034.wav
fake\vc_simulated\8742\8742_8742_245708_000046_000006_002420.wav,fake,8742,4,10.433,LibriTTS,your_tts_simulated,8742_245708_000046_000006,train\real\LibriTTS\8776\8776_270778_000028_000001_012293.wav
fake\vc_simulated\724\724_724_123285_000040_000004_002421.wav,fake,724,4,4.305,LibriTTS,your_tts_simulated,724_123285_000040_000004,train\real\LibriTTS\3003\3003_14274_000018_000003_000512.wav
fake\vc_simulated\7783\7783_7783_107487_000049_000000_002422.wav,fake,7783,4,17.473,LibriTTS,your_tts_simulated,7783_107487_000049_000000,train\real\LibriTTS\79\79_121541_000183_000000_010150.wav
fake\vc_simulated\8028\8028_8028_233382_000008_000006_002423.wav,fake,8028,4,9.985,LibriTTS,your_tts_simulated,8028_233382_000008_000006,train\real\LibriTTS\4535\4535_279852_000100_000005_010662.wav
fake\vc_simulated\7117\7117_7117_86710_000013_000000_002424.wav,fake,7117,4,7.681,LibriTTS,your_tts_simulated,7117_86710_000013_000000,train\real\LibriTTS\1053\1053_132821_000027_000004_010185.wav
fake\vc_simulated\8619\8619_8619_291384_000005_000007_002425.wav,fake,8619,4,10.721,LibriTTS,your_tts_simulated,8619_291384_000005_000007,train\real\LibriTTS\8228\8228_232690_000133_000001_001035.wav
fake\vc_simulated\3967\3967_3967_29012_000003_000010_002426.wav,fake,3967,4,21.025,LibriTTS,your_tts_simulated,3967_29012_000003_000010,train\real\LibriTTS\3357\3357_28380_000009_000001_001663.wav
fake\vc_simulated\4116\4116_4116_13256_000031_000000_002427.wav,fake,4116,4,10.961,LibriTTS,your_tts_simulated,4116_13256_000031_000000,train\real\LibriTTS\1050\1050_134121_000062_000000_006110.wav
fake\vc_simulated\5810\5810_5810_8674_000032_000000_002428.wav,fake,5810,4,5.873,LibriTTS,your_tts_simulated,5810_8674_000032_000000,train\real\LibriTTS\2812\2812_160187_000001_000001_011502.wav
fake\vc_simulated\4289\4289_4289_12723_000023_000002_002429.wav,fake,4289,4,8.289,LibriTTS,your_tts_simulated,4289_12723_000023_000002,train\real\LibriTTS\6538\6538_81859_000008_000000_011564.wav
fake\vc_simulated\7982\7982_7982_245691_000078_000000_002430.wav,fake,7982,4,6.785,LibriTTS,your_tts_simulated,7982_245691_000078_000000,train\real\LibriTTS\8057\8057_271826_000014_000000_000644.wav
fake\vc_simulated\3781\3781_3781_156981_000038_000001_002431.wav,fake,3781,4,7.409,LibriTTS,your_tts_simulated,3781_156981_000038_000001,train\real\LibriTTS\7881\7881_110131_000019_000002_013648.wav
